sample_index,segment_id,midi_path,bpm,midi_note,pitch_name,onset_time,onset_slot,gt_class,gt_name,pred_class,pred_name,pred_confidence,pred_duration_class,pred_duration_name,gt_physical_class,gt_physical_name,gt_sounding_class,gt_sounding_name,gt_physical_duration,gt_sounding_duration,pred_duration
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,76,76,3.984375,32,3,dotted_16th,1,dotted_32nd,0.542969,3,dotted_16th,3,dotted_16th,3,dotted_16th,0.179688,0.179688,0.176
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,72,72,3.998698,32,3,dotted_16th,1,dotted_32nd,0.575195,0,32nd,2,16th,2,16th,0.113281,0.113281,0.032
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,56,56,4.16276,33,4,eighth,2,16th,0.938477,0,32nd,0,32nd,0,32nd,0.052083,0.052083,0.048
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,77,77,4.164062,33,1,dotted_32nd,0,32nd,0.818848,1,dotted_32nd,1,dotted_32nd,1,dotted_32nd,0.091146,0.091146,0.096
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,74,74,4.328125,35,3,dotted_16th,1,dotted_32nd,0.645996,0,32nd,0,32nd,0,32nd,0.035156,0.035156,0.032
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,59,59,4.411458,35,2,16th,1,dotted_32nd,0.703613,0,32nd,1,dotted_32nd,1,dotted_32nd,0.085938,0.085938,0.064
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,57,57,4.52474,36,7,dotted_quarter,5,dotted_eighth,0.956543,0,32nd,0,32nd,0,32nd,0.039062,0.039062,0.032
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,72,72,4.527344,36,7,dotted_quarter,5,dotted_eighth,0.830566,0,32nd,0,32nd,0,32nd,0.023438,0.023438,0.032
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,57,57,5.253906,42,0,32nd,5,dotted_eighth,0.671387,0,32nd,0,32nd,0,32nd,0.032552,0.032552,0.032
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,64,64,5.253906,42,0,32nd,5,dotted_eighth,0.734375,0,32nd,0,32nd,0,32nd,0.032552,0.032552,0.048
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,69,69,5.266927,42,7,dotted_quarter,5,dotted_eighth,0.797363,0,32nd,0,32nd,0,32nd,0.03125,0.03125,0.048
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,45,45,5.260417,42,0,32nd,5,dotted_eighth,0.812988,0,32nd,0,32nd,0,32nd,0.03776,0.03776,0.032
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,52,52,5.268229,42,7,dotted_quarter,5,dotted_eighth,0.871094,0,32nd,0,32nd,0,32nd,0.033854,0.033854,0.032
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,57,57,5.960938,48,0,32nd,9,dotted_half,0.495117,0,32nd,0,32nd,0,32nd,0.041667,0.041667,0.032
42,558,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2008\MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,120.0,52,52,5.979167,48,0,32nd,9,dotted_half,0.902344,0,32nd,0,32nd,0,32nd,0.036458,0.036458,0.048
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,0.678385,5,6,quarter,2,16th,0.505371,4,eighth,3,dotted_16th,6,quarter,0.170573,0.451823,0.224
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,0.697917,6,6,quarter,4,eighth,0.900879,3,dotted_16th,3,dotted_16th,6,quarter,0.164062,0.459635,0.176
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,1.130208,9,5,dotted_eighth,1,dotted_32nd,0.334717,2,16th,2,16th,5,dotted_eighth,0.127604,0.419271,0.112
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,59,59,1.154948,9,5,dotted_eighth,3,dotted_16th,0.966797,2,16th,1,dotted_32nd,5,dotted_eighth,0.088542,0.404948,0.128
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,1.157552,9,5,dotted_eighth,3,dotted_16th,0.993164,1,dotted_32nd,1,dotted_32nd,5,dotted_eighth,0.083333,0.41276,0.096
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,1.549479,12,6,quarter,1,dotted_32nd,0.311523,2,16th,0,32nd,6,quarter,0.075521,0.447917,0.128
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,1.570312,13,5,dotted_eighth,3,dotted_16th,0.996094,1,dotted_32nd,0,32nd,6,quarter,0.063802,0.473958,0.096
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,80,80,1.966146,16,1,dotted_32nd,4,eighth,0.97998,8,half,8,half,9,dotted_half,1.010417,1.707031,0.88
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,1.997396,16,5,dotted_eighth,3,dotted_16th,0.329834,3,dotted_16th,2,16th,5,dotted_eighth,0.135417,0.423177,0.176
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,2.044271,16,5,dotted_eighth,4,eighth,0.664062,3,dotted_16th,1,dotted_32nd,5,dotted_eighth,0.080729,0.421875,0.192
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,59,59,2.00651,16,5,dotted_eighth,3,dotted_16th,0.986816,3,dotted_16th,2,16th,5,dotted_eighth,0.109375,0.421875,0.16
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,2.420573,19,5,dotted_eighth,1,dotted_32nd,0.45166,2,16th,1,dotted_32nd,5,dotted_eighth,0.108073,0.398438,0.112
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,59,59,2.428385,19,5,dotted_eighth,3,dotted_16th,0.993164,1,dotted_32nd,0,32nd,5,dotted_eighth,0.072917,0.395833,0.096
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,2.466146,20,5,dotted_eighth,3,dotted_16th,0.777832,1,dotted_32nd,0,32nd,5,dotted_eighth,0.06901,0.393229,0.096
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,2.81901,23,5,dotted_eighth,1,dotted_32nd,0.569824,2,16th,1,dotted_32nd,5,dotted_eighth,0.105469,0.324219,0.112
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,59,59,2.824219,23,5,dotted_eighth,3,dotted_16th,0.629395,1,dotted_32nd,0,32nd,5,dotted_eighth,0.072917,0.333333,0.08
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,2.859375,23,5,dotted_eighth,3,dotted_16th,0.812988,1,dotted_32nd,0,32nd,5,dotted_eighth,0.05599,0.332031,0.08
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,3.143229,25,6,quarter,1,dotted_32nd,0.508789,1,dotted_32nd,2,16th,6,quarter,0.151042,0.529948,0.096
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,59,59,3.157552,25,6,quarter,4,eighth,0.99707,0,32nd,1,dotted_32nd,6,quarter,0.091146,0.515625,0.064
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,52,52,3.686198,29,11,dotted_whole,2,16th,0.677246,4,eighth,4,eighth,11,dotted_whole,0.290365,2.769531,0.24
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,40,40,3.695312,30,6,quarter,4,eighth,0.998535,3,dotted_16th,3,dotted_16th,11,dotted_whole,0.203125,2.760417,0.208
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,71,71,3.71224,30,6,quarter,4,eighth,0.998047,9,dotted_half,8,half,10,whole,1.135417,1.736979,1.44
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,4.286458,34,5,dotted_eighth,1,dotted_32nd,0.389404,2,16th,1,dotted_32nd,5,dotted_eighth,0.091146,0.404948,0.144
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,59,59,4.294271,34,5,dotted_eighth,3,dotted_16th,0.993652,1,dotted_32nd,0,32nd,5,dotted_eighth,0.075521,0.410156,0.096
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,4.298177,34,5,dotted_eighth,3,dotted_16th,0.988281,1,dotted_32nd,1,dotted_32nd,5,dotted_eighth,0.080729,0.40625,0.096
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,4.691406,38,5,dotted_eighth,1,dotted_32nd,0.564941,1,dotted_32nd,1,dotted_32nd,5,dotted_eighth,0.097656,0.373698,0.096
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,59,59,4.704427,38,5,dotted_eighth,3,dotted_16th,0.996582,1,dotted_32nd,0,32nd,5,dotted_eighth,0.066406,0.372396,0.08
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,4.704427,38,5,dotted_eighth,3,dotted_16th,0.95459,1,dotted_32nd,1,dotted_32nd,5,dotted_eighth,0.088542,0.38151,0.08
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,5.065104,41,5,dotted_eighth,1,dotted_32nd,0.490723,2,16th,4,eighth,5,dotted_eighth,0.220052,0.401042,0.128
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,59,59,5.076823,41,5,dotted_eighth,3,dotted_16th,0.996094,2,16th,3,dotted_16th,5,dotted_eighth,0.177083,0.411458,0.112
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,5.085938,41,5,dotted_eighth,3,dotted_16th,0.991699,2,16th,3,dotted_16th,5,dotted_eighth,0.182292,0.404948,0.144
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,5.466146,44,5,dotted_eighth,1,dotted_32nd,0.412109,2,16th,3,dotted_16th,5,dotted_eighth,0.166667,0.369792,0.144
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,59,59,5.488281,44,5,dotted_eighth,3,dotted_16th,0.931641,3,dotted_16th,2,16th,5,dotted_eighth,0.13151,0.351562,0.16
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,5.490885,44,2,16th,1,dotted_32nd,0.835449,1,dotted_32nd,3,dotted_16th,5,dotted_eighth,0.18099,0.352865,0.096
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,76,76,5.632812,45,3,dotted_16th,2,16th,0.805664,4,eighth,4,eighth,7,dotted_quarter,0.239583,0.822917,0.24
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,5.835938,47,7,dotted_quarter,4,eighth,0.632812,1,dotted_32nd,2,16th,7,dotted_quarter,0.141927,0.619792,0.08
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,59,59,5.839844,47,6,quarter,4,eighth,0.861816,0,32nd,1,dotted_32nd,7,dotted_quarter,0.088542,0.615885,0.064
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,80,80,5.833333,47,7,dotted_quarter,2,16th,0.554199,4,eighth,1,dotted_32nd,7,dotted_quarter,0.09375,0.622396,0.24
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,5.84375,47,3,dotted_16th,2,16th,0.63916,0,32nd,0,32nd,6,quarter,0.058594,0.611979,0.032
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,83,83,6.042969,48,5,dotted_eighth,3,dotted_16th,0.961426,6,quarter,6,quarter,6,quarter,0.559896,0.559896,0.608
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,32,32,6.407552,51,7,dotted_quarter,4,eighth,0.697754,3,dotted_16th,4,eighth,8,half,0.21875,1.186198,0.208
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,44,44,6.394531,51,8,half,2,16th,0.594238,4,eighth,4,eighth,8,half,0.276042,1.199219,0.24
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,92,92,6.458333,52,6,quarter,4,eighth,0.885742,7,dotted_quarter,7,dotted_quarter,8,half,0.833333,1.135417,0.816
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,7.02474,56,6,quarter,4,eighth,0.992676,1,dotted_32nd,2,16th,6,quarter,0.123698,0.56901,0.08
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,60,60,7.007812,56,6,quarter,1,dotted_32nd,0.712402,1,dotted_32nd,1,dotted_32nd,6,quarter,0.104167,0.585938,0.08
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,63,63,7.011719,56,3,dotted_16th,1,dotted_32nd,0.735352,0,32nd,1,dotted_32nd,6,quarter,0.082031,0.582031,0.064
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,90,90,7.201823,58,5,dotted_eighth,3,dotted_16th,0.967773,4,eighth,2,16th,5,dotted_eighth,0.14974,0.391927,0.272
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,49,49,7.557292,60,8,half,2,16th,0.62207,4,eighth,4,eighth,8,half,0.268229,1.096354,0.224
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,90,90,7.613281,61,6,quarter,4,eighth,0.938477,6,quarter,8,half,8,half,1.002604,1.040365,0.544
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,63,63,8.108073,65,6,quarter,2,16th,0.389893,3,dotted_16th,2,16th,6,quarter,0.119792,0.545573,0.16
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,60,60,8.123698,65,5,dotted_eighth,3,dotted_16th,0.994141,6,quarter,1,dotted_32nd,6,quarter,0.096354,0.529948,0.56
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,8.139323,65,5,dotted_eighth,3,dotted_16th,0.986816,2,16th,1,dotted_32nd,5,dotted_eighth,0.076823,0.417969,0.112
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,61,61,8.532552,68,4,eighth,2,16th,0.866699,4,eighth,4,eighth,4,eighth,0.220052,0.220052,0.24
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,8.557292,68,6,quarter,4,eighth,0.822266,4,eighth,4,eighth,6,quarter,0.246094,0.47526,0.24
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,8.558594,68,6,quarter,4,eighth,0.67334,3,dotted_16th,4,eighth,6,quarter,0.217448,0.466146,0.208
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,88,88,8.557292,68,8,half,3,dotted_16th,0.216675,7,dotted_quarter,6,quarter,8,half,0.505208,1.175781,0.784
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,61,61,9.013021,72,6,quarter,4,eighth,0.37085,3,dotted_16th,1,dotted_32nd,6,quarter,0.095052,0.604167,0.176
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,9.02474,72,6,quarter,4,eighth,0.995605,2,16th,0,32nd,7,dotted_quarter,0.066406,0.708333,0.112
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,9.032552,72,6,quarter,4,eighth,0.995605,1,dotted_32nd,1,dotted_32nd,6,quarter,0.08724,0.574219,0.08
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,59,59,9.604167,77,5,dotted_eighth,3,dotted_16th,0.418457,5,dotted_eighth,5,dotted_eighth,5,dotted_eighth,0.339844,0.339844,0.4
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,52,52,9.628906,77,6,quarter,4,eighth,0.635254,5,dotted_eighth,5,dotted_eighth,5,dotted_eighth,0.334635,0.334635,0.384
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,56,56,9.606771,77,5,dotted_eighth,3,dotted_16th,0.347412,5,dotted_eighth,5,dotted_eighth,5,dotted_eighth,0.338542,0.338542,0.384
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,61,61,9.617188,77,4,eighth,2,16th,0.994629,5,dotted_eighth,5,dotted_eighth,5,dotted_eighth,0.342448,0.342448,0.384
43,562,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,72,72,9.880208,79,4,eighth,2,16th,0.534668,2,16th,6,quarter,10,whole,0.488281,1.773438,0.112
44,564,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,59,59,0.045573,0,6,quarter,4,eighth,0.995605,4,eighth,5,dotted_eighth,6,quarter,0.341146,0.529948,0.304
44,564,C:\Users\ToniH\Documents\GitHub\LiveScore\backend\rhythm_training\maestro_midi\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--4.midi,120.0,64,64,0.048177,0,3,dotted_16th,1,dotted_32nd,0.708984,4,eighth,4,eighth,4,eighth,0.298177,0.298177,0.288
